chips
5.0
4.95
4.95
4.95
4.95
4.95
4.95
5.12
4.95
5.02
5.02
5.02
4.97
4.97
4.95
4.95
4.95
4.95
4.9
4.9
4.9
4.88
4.88
4.88
4.78
4.78
4.78
4.76
4.76
4.38
4.38
4.33
4.31
4.38
4.36
4.36
4.36
4.36
4.21
4.21
4.21
4.21
5.3
5.3
5.25
5.25
5.25
5.25
5.23
5.23
5.21
5.21
5.16
5.16
5.16
5.16
5.16
5.11
5.11
5.09
5.09
5.09
5.09
5.04
5.04
5.04
5.02
5.02
5.04
5.04
5.04
4.89
4.89
5.03
5.01
5.01
5.01
4.99
4.94
3.84
3.84
3.84
3.84
3.82
3.77
3.77
3.75
3.75
3.75
3.77
