chips
5.0
5.02
5.0
5.0
5.0
5.0
5.0
4.95
5.23
5.21
5.19
5.19
5.19
5.14
5.14
5.14
5.14
5.14
4.27
4.27
4.22
4.22
4.38
3.98
3.98
3.98
3.93
3.93
3.93
3.93
3.91
3.86
3.86
3.86
3.84
3.84
3.84
3.73
3.73
3.71
3.71
3.71
3.71
3.71
3.71
3.66
3.66
3.66
3.64
3.3
3.25
3.25
3.25
3.25
3.59
3.61
3.61
3.61
3.61
3.61
3.56
3.54
3.54
3.49
3.47
3.47
3.47
