chips
5.0
4.95
4.95
5.45
5.4
5.61
5.68
5.66
5.64
5.21
5.16
5.16
5.16
5.16
5.16
5.14
5.09
5.09
5.09
5.09
5.09
5.09
5.09
5.09
5.04
5.04
5.11
5.11
5.11
5.09
5.09
5.09
5.09
5.07
5.02
5.02
5.0
4.98
4.98
5.32
5.27
5.27
5.25
5.25
5.23
5.23
5.18
5.16
5.16
5.16
5.11
5.11
5.11
5.11
5.09
5.09
5.07
5.09
5.09
5.09
5.09
5.16
5.14
5.09
5.09
5.09
5.09
5.09
5.09
5.09
4.93
5.0
4.48
3.55
3.55
3.82
3.82
3.82
3.89
3.89
3.89
3.89
3.84
3.82
3.82
3.82
3.82
3.82
3.94
3.94
3.94
3.94
3.94
3.69
3.69
3.69
3.69
3.69
3.69
3.69
3.69
3.64
3.62
3.62
5.0
4.95
4.95
4.95
4.93
4.93
4.95
4.95
4.95
4.95
4.95
4.8
4.78
4.73
4.73
4.73
4.92
5.15
5.05
5.05
5.05
5.05
5.0
5.0
5.0
5.0
5.48
5.48
5.48
5.43
5.43
5.43
5.43
5.03
5.05
5.03
5.03
5.01
5.01
5.01
5.01
5.01
6.24
6.24
6.22
6.22
6.22
6.17
6.17
6.17
6.17
6.17
6.24
6.19
6.19
6.19
6.19
6.19
6.19
6.02
5.97
5.97
6.04
6.04
5.99
5.84
4.75
4.75
4.75
4.77
4.75
4.75
4.75
5.32
5.07
5.07
5.07
5.07
5.07
