chips
5.0
4.52
5.0
4.98
4.98
4.98
5.12
5.12
5.1
2.91
5.0
4.98
4.96
4.91
4.76
4.74
4.74
4.74
4.39
4.48
4.48
4.48
4.46
4.46
4.41
4.46
4.46
4.46
4.44
4.44
4.44
4.39
4.37
4.37
4.37
4.37
4.32
4.32
4.32
4.56
4.56
4.9
4.85
4.83
4.83
4.81
4.81
4.81
4.76
4.76
4.76
4.76
4.74
4.74
4.74
4.69
4.67
4.67
4.67
4.67
4.67
4.67
3.73
3.73
5.61
5.61
5.61
5.61
5.56
5.56
5.56
5.56
5.56
5.51
5.51
5.51
5.49
5.49
5.49
5.44
6.49
6.47
6.42
6.42
8.29
8.27
8.27
8.25
7.93
7.88
7.88
7.88
7.86
7.86
7.86
7.84
7.86
7.86
7.86
7.84
7.84
7.82
7.82
7.77
7.75
7.75
7.75
7.75
7.8
7.8
7.75
7.75
7.75
7.75
7.75
7.3
7.3
7.25
7.25
7.15
7.15
7.15
7.1
7.08
7.15
7.15
7.13
7.03
7.1
7.05
7.05
7.05
7.05
7.05
7.05
9.65
9.65
9.55
9.5
9.5
9.5
9.57
9.55
9.5
9.5
9.48
9.46
9.46
9.41
9.41
9.48
9.48
9.48
9.46
9.6
9.6
9.7
9.68
9.68
11.88
11.88
11.88
7.19
7.92
7.9
7.9
7.9
7.9
7.9
7.88
7.83
7.83
7.83
7.81
7.81
7.81
7.81
7.81
7.76
7.74
7.72
7.72
7.72
7.72
7.72
7.67
7.67
7.57
7.57
7.64
7.62
7.64
7.89
7.89
8.83
8.83
8.78
