chips
5.0
4.95
4.95
4.93
4.02
4.02
4.09
4.04
4.04
4.04
4.04
4.02
4.0
4.0
4.0
4.02
4.0
3.85
3.85
3.85
4.37
4.27
4.25
4.2
4.2
4.2
4.2
4.2
4.2
4.18
4.18
4.2
4.2
4.2
4.18
4.18
4.18
4.18
4.2
4.2
4.27
4.27
5.08
5.08
5.03
5.03
5.03
5.03
5.1
5.1
5.1
5.17
5.02
5.0
5.0
4.98
4.96
4.91
4.89
4.89
4.89
4.84
4.84
4.91
5.19
5.17
5.17
5.17
5.12
5.12
5.12
5.12
4.97
4.92
4.92
4.92
4.92
4.92
4.92
4.92
4.92
5.08
5.08
5.06
5.04
4.89
4.89
4.91
4.91
4.89
5.19
5.17
5.15
5.4
5.4
5.4
5.4
5.25
5.25
5.25
5.2
5.2
5.05
5.05
4.69
4.69
4.54
4.49
4.47
4.45
4.45
4.4
4.4
4.4
4.4
4.4
4.4
4.4
4.35
4.35
4.33
4.31
5.44
5.44
5.44
5.44
5.44
5.42
5.37
5.37
5.37
5.37
5.35
5.3
5.3
5.37
5.37
5.37
5.35
5.3
5.15
5.15
5.15
5.15
5.13
5.08
5.06
5.06
5.25
9.79
9.79
9.77
9.72
9.72
9.7
9.7
9.7
9.68
9.63
9.63
9.63
9.63
9.63
9.63
9.63
9.63
9.53
10.79
10.79
11.15
11.05
11.05
11.05
11.0
10.98
10.98
10.98
10.98
10.98
10.98
10.98
10.98
10.93
10.93
10.93
10.93
10.93
10.93
11.27
11.27
11.27
11.27
11.27
11.34
11.34
11.29
12.41
12.39
12.39
12.39
12.39
12.34
12.32
12.32
12.3
12.1
12.26
12.21
12.21
12.21
12.21
12.21
12.16
12.16
14.08
14.06
14.04
14.04
13.99
9.69
9.69
8.26
8.16
8.16
