chips
5.0
4.95
4.93
4.93
4.91
4.91
4.93
4.93
5.83
5.83
5.83
5.83
5.83
5.78
5.78
5.78
5.78
5.8
5.8
5.8
5.8
5.78
5.85
5.83
5.66
5.66
5.66
5.66
4.9
4.9
4.85
4.83
4.83
4.68
4.66
4.66
4.61
4.59
4.66
4.66
4.66
4.66
4.68
4.68
4.66
4.66
4.64
4.47
4.45
4.4
4.25
4.93
4.93
4.93
4.88
5.09
5.07
5.07
5.07
5.07
5.05
5.0
5.07
5.07
5.07
5.07
5.05
5.0
5.0
4.85
5.3
5.28
5.28
5.23
5.23
5.23
6.1
6.1
6.1
6.05
5.95
5.93
5.78
5.73
5.73
5.73
5.71
3.65
3.6
3.58
3.58
3.58
3.56
5.0
5.0
5.0
5.0
5.0
5.0
4.95
4.95
4.95
4.95
4.95
5.02
5.02
4.7
4.7
4.34
4.03
4.03
4.03
4.01
3.96
3.94
3.39
3.39
3.39
3.37
5.0
4.95
4.95
3.73
3.73
3.73
3.71
3.73
3.73
3.73
3.73
4.95
4.93
4.93
4.98
4.98
4.96
5.4
13.12
13.07
13.07
13.07
13.05
12.95
12.9
13.27
13.27
13.27
13.25
13.25
13.23
13.18
13.18
13.01
13.01
13.01
13.01
13.01
13.01
12.96
12.81
12.79
12.79
12.77
12.77
12.77
12.72
12.72
12.72
12.72
12.72
12.67
12.67
12.52
12.52
12.5
12.5
12.5
12.5
12.45
12.43
12.43
12.43
12.5
12.5
12.5
12.5
12.45
12.45
12.45
12.3
12.3
12.3
12.25
12.05
12.03
12.01
12.01
12.01
11.96
12.26
12.46
12.36
12.52
12.52
12.5
11.03
11.03
11.01
11.01
11.01
10.81
10.76
13.97
13.95
13.95
13.8
13.78
13.78
13.78
13.68
