chips
5.0
4.95
5.02
5.09
5.34
5.34
5.34
5.41
5.36
5.36
5.36
5.36
5.34
5.34
5.62
5.62
6.24
6.24
6.24
6.14
6.14
6.14
6.14
6.14
6.14
6.14
5.73
5.73
5.73
5.68
5.68
5.66
5.64
5.64
6.26
6.21
6.19
6.19
6.19
6.19
7.27
7.27
7.22
7.22
7.22
6.1
6.1
6.05
6.03
6.03
6.03
6.03
5.11
5.09
5.09
5.09
5.09
5.07
5.07
5.81
5.83
5.83
5.9
5.88
5.68
5.68
5.58
5.53
5.38
5.23
5.23
5.23
5.23
5.18
5.16
5.14
5.14
5.14
5.12
5.12
5.12
5.07
5.07
5.05
5.05
5.05
5.05
5.0
5.0
5.0
5.0
4.98
4.98
5.0
5.0
5.0
4.98
4.98
4.46
4.41
4.41
4.41
4.48
4.48
5.34
5.34
5.32
5.32
5.3
5.3
5.3
5.51
5.51
5.46
5.46
5.46
5.46
5.46
5.46
5.46
5.46
5.41
5.41
5.41
5.41
5.41
5.39
5.39
5.39
5.57
7.91
7.91
7.91
7.91
7.86
7.86
7.86
7.81
7.81
7.81
7.81
7.81
8.15
8.15
8.1
8.1
8.1
8.1
8.08
7.7
7.7
7.7
7.65
7.65
7.65
7.65
7.7
7.45
8.07
6.82
6.82
6.8
6.8
6.78
6.53
6.55
6.55
6.55
6.55
6.55
6.55
6.5
6.5
6.57
6.57
6.55
6.55
6.5
6.5
6.5
6.5
6.5
6.5
6.5
6.45
6.45
6.45
6.43
6.43
6.43
6.38
6.38
6.38
6.36
6.36
6.5
6.5
6.5
6.45
6.45
6.43
6.43
6.43
6.5
6.52
6.52
6.52
6.52
6.52
6.52
6.47
6.45
6.45
6.45
6.45
6.52
6.47
6.47
6.45
6.45
6.4
6.38
6.38
6.38
6.4
6.4
6.4
9.63
9.58
9.56
9.56
9.56
9.56
9.56
9.51
9.51
9.51
9.51
9.51
9.51
9.51
9.51
9.51
9.46
9.44
9.42
9.42
9.42
9.37
9.35
9.35
9.35
9.35
9.3
9.2
9.27
9.25
9.2
9.2
9.2
9.2
9.18
9.18
9.18
9.13
9.13
9.13
9.13
9.13
9.13
9.08
9.08
9.08
9.08
9.08
9.26
9.26
9.24
9.24
10.35
10.33
10.35
10.35
10.35
10.35
10.35
10.35
10.3
10.28
10.26
10.11
10.11
10.93
10.88
10.88
10.53
10.53
10.72
10.67
10.67
10.67
10.67
10.67
10.67
10.67
10.62
10.62
14.41
14.41
14.41
14.41
14.36
14.36
14.36
14.36
14.36
14.38
12.98
12.98
12.98
12.96
12.96
12.96
12.91
12.91
12.91
12.91
12.89
12.89
12.89
12.87
12.89
12.89
12.89
9.85
9.85
9.83
10.26
10.26
10.33
9.75
9.75
9.75
9.75
9.75
9.7
9.7
9.7
9.7
9.7
9.7
9.72
9.72
9.72
9.72
9.79
9.77
9.73
9.73
9.71
8.45
8.45
8.45
8.45
8.47
8.47
8.47
8.47
8.45
8.43
8.43
8.38
8.38
8.38
8.38
8.38
8.33
8.33
8.63
8.63
8.82
8.77
8.77
8.75
8.75
8.98
8.98
8.96
8.94
8.94
8.92
8.87
8.85
8.85
8.85
8.83
8.81
9.08
9.08
9.06
9.06
9.04
9.04
9.04
9.04
9.79
9.79
9.77
9.75
9.75
9.73
10.28
10.28
10.26
10.26
10.26
10.26
10.26
10.26
10.21
10.19
10.19
10.19
10.19
9.99
9.99
10.01
10.01
10.01
9.99
9.99
9.94
9.94
9.94
10.71
10.71
10.66
10.64
10.64
10.64
10.62
10.62
10.62
10.62
10.57
10.55
10.53
10.53
10.53
10.53
10.38
10.33
10.33
10.31
10.31
10.29
10.4
11.16
11.16
11.16
11.14
11.09
11.09
11.09
12.04
11.89
11.87
11.85
11.92
11.92
11.9
12.0
11.98
11.98
12.0
12.0
12.0
12.34
12.34
12.34
12.34
12.19
12.19
12.17
12.17
12.17
12.17
12.17
12.22
12.29
12.29
12.29
12.29
12.68
12.68
12.66
12.61
12.61
12.59
12.59
12.57
12.55
12.55
12.55
12.76
12.74
12.11
12.11
12.11
12.09
12.11
12.11
12.11
12.11
12.11
12.09
12.04
12.11
12.11
12.11
12.11
12.11
12.11
12.06
12.04
12.04
12.04
12.04
11.99
12.49
12.49
12.47
12.45
12.43
12.43
12.45
12.45
12.43
12.43
12.59
12.59
12.54
12.54
12.54
12.44
12.42
12.42
12.42
12.37
12.37
12.35
14.04
14.04
14.04
13.99
13.99
13.99
13.99
13.99
13.99
13.97
13.92
13.9
13.9
13.9
13.85
13.85
13.83
13.83
13.83
13.81
13.76
13.76
13.76
13.76
12.9
12.9
12.85
12.85
12.85
12.85
12.83
12.83
12.78
12.78
12.76
12.76
12.74
12.69
12.69
12.69
12.94
12.94
12.89
12.89
12.89
12.89
12.89
12.89
12.84
12.84
12.84
12.84
12.84
12.84
13.31
13.38
13.38
13.36
13.36
13.26
13.11
13.11
13.11
13.11
12.2
12.08
12.08
12.06
12.04
12.04
12.04
12.04
11.99
11.99
11.99
11.99
11.37
11.37
11.32
11.32
11.32
11.32
11.3
11.3
11.3
11.3
11.32
11.32
11.3
11.3
11.3
11.32
11.32
11.32
11.3
11.28
11.28
11.3
11.3
11.3
11.28
10.76
10.76
10.71
10.41
10.41
8.84
8.59
8.59
8.54
8.52
8.52
8.52
8.52
8.52
8.47
8.47
8.47
