chips,time
3.8,2016-4-16 1:36
3.75,2016-4-16 1:36
3.75,2016-4-16 1:36
3.73,2016-4-16 1:36
3.73,2016-4-16 1:36
3.73,2016-4-16 1:37
3.15,2016-4-16 1:37
3,2016-4-16 1:38
3,2016-4-16 1:38
3,2016-4-16 1:38
2.98,2016-4-16 1:38
2.96,2016-4-16 1:38
2.96,2016-4-16 1:38
3.03,2016-4-16 1:39
3.03,2016-4-16 1:39
3.03,2016-4-16 1:40
3.1,2016-4-16 1:40
3.1,2016-4-16 1:40
4.9,2016-4-16 1:41
4.9,2016-4-16 1:41
4.85,2016-4-16 1:41
9.29,2016-4-16 1:42
9.29,2016-4-16 1:42
8.65,2016-4-16 1:43
8.65,2016-4-16 1:43
12.41,2016-4-16 1:44
12.41,2016-4-16 1:44
12.43,2016-4-16 1:45
12.43,2016-4-16 1:45
12.43,2016-4-16 1:45
12.43,2016-4-16 1:45
12.43,2016-4-16 1:45
12.43,2016-4-16 1:45
12.43,2016-4-16 1:45
12.38,2016-4-16 1:46
12.36,2016-4-16 1:46
12.36,2016-4-16 1:46
12.36,2016-4-16 1:46
12.31,2016-4-16 1:46
12.31,2016-4-16 1:46
12.31,2016-4-16 1:47
12.29,2016-4-16 1:47
12.29,2016-4-16 1:47
12.36,2016-4-16 1:47
12.34,2016-4-16 1:47
12.41,2016-4-16 1:49
12.41,2016-4-16 1:49
12.41,2016-4-16 1:49
11.81,2016-4-16 1:50
14.01,2016-4-16 1:51
14.01,2016-4-16 1:52
14.12,2016-4-16 1:52
14.47,2016-4-16 1:53
14.45,2016-4-16 1:53
14.45,2016-4-16 1:53
14.4,2016-4-16 1:54
14.4,2016-4-16 1:54
14.4,2016-4-16 1:54
14.4,2016-4-16 1:54
14.35,2016-4-16 1:54
14.35,2016-4-16 1:54
14.42,2016-4-16 1:55
14.42,2016-4-16 1:55
14.4,2016-4-16 1:55
14.4,2016-4-16 1:55
14.4,2016-4-16 1:55
14.42,2016-4-16 1:56
14.93,2016-4-16 1:56
14.93,2016-4-16 1:57
14.91,2016-4-16 1:57
14.91,2016-4-16 1:57
14.89,2016-4-16 1:57
14.72,2016-4-16 1:57
14.72,2016-4-16 1:58
14.72,2016-4-16 1:58
14.72,2016-4-16 1:58
14.72,2016-4-16 1:58
14.72,2016-4-16 1:58
14.67,2016-4-16 1:58
14.67,2016-4-16 1:58
14.67,2016-4-16 1:58
14.67,2016-4-16 1:59
14.67,2016-4-16 1:59
14.62,2016-4-16 1:59
14.6,2016-4-16 1:59
14.9,2016-4-16 2:00
14.88,2016-4-16 2:00
14.86,2016-4-16 2:00
14.81,2016-4-16 2:01
14.79,2016-4-16 2:01
14.79,2016-4-16 2:01
14.79,2016-4-16 2:01
14.79,2016-4-16 2:01
14.74,2016-4-16 2:01
14.74,2016-4-16 2:01
14.74,2016-4-16 2:01
14.74,2016-4-16 2:02
14.72,2016-4-16 2:02
14.67,2016-4-16 2:02
18.62,2016-4-16 2:03
18.6,2016-4-16 2:04
18.58,2016-4-16 2:04
17.67,2016-4-16 2:05
17.74,2016-4-16 2:05
17.74,2016-4-16 2:05
17.69,2016-4-16 2:06
17.67,2016-4-16 2:06
17.67,2016-4-16 2:07
17.67,2016-4-16 2:07
17.65,2016-4-16 2:07
17.6,2016-4-16 2:07
17.45,2016-4-16 2:08
17.45,2016-4-16 2:08
17.43,2016-4-16 2:08
17.43,2016-4-16 2:09
17.43,2016-4-16 2:09
18.45,2016-4-16 2:10
18.45,2016-4-16 2:10
18.45,2016-4-16 2:10
18.45,2016-4-16 2:11
18.45,2016-4-16 2:11
18.4,2016-4-16 2:11
18.4,2016-4-16 2:11
18.38,2016-4-16 2:12
18.48,2016-4-16 2:12
18.48,2016-4-16 2:12
18.43,2016-4-16 2:13
18.43,2016-4-16 2:13
18.95,2016-4-16 2:14
18.93,2016-4-16 2:14
18.95,2016-4-16 2:14
18.95,2016-4-16 2:14
18.95,2016-4-16 2:14
18.95,2016-4-16 2:14
18.95,2016-4-16 2:15
18.9,2016-4-16 2:15
18.9,2016-4-16 2:15
18.88,2016-4-16 2:15
18.53,2016-4-16 2:16
18.53,2016-4-16 2:16
18.53,2016-4-16 2:16
17.98,2016-4-16 2:17
17.93,2016-4-16 2:17
17.98,2016-4-16 2:18
17.98,2016-4-16 2:18
17.98,2016-4-16 2:18
17.6,2016-4-16 2:19
17.55,2016-4-16 2:20
17.55,2016-4-16 2:20
17.62,2016-4-16 2:20
17.62,2016-4-16 2:20
17.62,2016-4-16 2:20
17.6,2016-4-16 2:20
17.77,2016-4-16 2:21
17.79,2016-4-16 2:21
17.79,2016-4-16 2:21
17.77,2016-4-16 2:22
17.77,2016-4-16 2:22
17.77,2016-4-16 2:22
16.34,2016-4-16 2:23
16.34,2016-4-16 2:23
16.29,2016-4-16 2:23
16.29,2016-4-16 2:24
16.29,2016-4-16 2:24
16.27,2016-4-16 2:24
16.27,2016-4-16 2:24
16.22,2016-4-16 2:24
16.22,2016-4-16 2:24
16.22,2016-4-16 2:24
16.22,2016-4-16 2:24
16.24,2016-4-16 2:25
16.24,2016-4-16 2:25
16.24,2016-4-16 2:25
16.24,2016-4-16 2:25
16.24,2016-4-16 2:25
16.22,2016-4-16 2:26
16.22,2016-4-16 2:26
16.17,2016-4-16 2:26
16.17,2016-4-16 2:26
16.17,2016-4-16 2:26
16.17,2016-4-16 2:26
16.17,2016-4-16 2:26
16.19,2016-4-16 2:27
16.19,2016-4-16 2:27
16.19,2016-4-16 2:27
16.19,2016-4-16 2:27
16.19,2016-4-16 2:28
16.19,2016-4-16 2:28
16.66,2016-4-16 2:28
13.19,2016-4-16 2:30
13.19,2016-4-16 2:30
13.19,2016-4-16 2:30
13.19,2016-4-16 2:30
13.17,2016-4-16 2:30
13.17,2016-4-16 2:31
13.17,2016-4-16 2:31
13.17,2016-4-16 2:31
13.12,2016-4-16 2:31
13.4,2016-4-16 2:32
13.38,2016-4-16 2:33
13.38,2016-4-16 2:33
13.38,2016-4-16 2:33
13.36,2016-4-16 2:33
13.36,2016-4-16 2:33
13.31,2016-4-16 2:34
13.31,2016-4-16 2:34
13.31,2016-4-16 2:34
13.31,2016-4-16 2:34
13.31,2016-4-16 2:34
13.31,2016-4-16 2:34
13.26,2016-4-16 2:35
13.26,2016-4-16 2:35
13.11,2016-4-16 2:36
13.09,2016-4-16 2:37
13.09,2016-4-16 2:37
13.09,2016-4-16 2:37
13.16,2016-4-16 2:38
13.37,2016-4-16 2:39
13.42,2016-4-16 2:39
13.27,2016-4-16 2:40
13.25,2016-4-16 2:40
13.25,2016-4-16 2:40
13.2,2016-4-16 2:41
13.18,2016-4-16 2:41
13.18,2016-4-16 2:41
12.93,2016-4-16 2:42
12.93,2016-4-16 2:42
12.93,2016-4-16 2:42
12.88,2016-4-16 2:43
12.88,2016-4-16 2:43
12.88,2016-4-16 2:43
12.88,2016-4-16 2:43
12.88,2016-4-16 2:43
12.86,2016-4-16 2:43
12.81,2016-4-16 2:43
12.81,2016-4-16 2:44
12.79,2016-4-16 2:44
12.79,2016-4-16 2:44
12.79,2016-4-16 2:44
12.79,2016-4-16 2:44
12.79,2016-4-16 2:45
12.74,2016-4-16 2:45
12.74,2016-4-16 2:45
12.72,2016-4-16 2:45
12.7,2016-4-16 2:45
12.55,2016-4-16 2:46
12.55,2016-4-16 2:46
12.57,2016-4-16 2:46
12.57,2016-4-16 2:46
12.57,2016-4-16 2:46
12.24,2016-4-16 2:48
12.54,2016-4-16 2:48
12.49,2016-4-16 2:49
12.49,2016-4-16 2:49
12.49,2016-4-16 2:49
12.47,2016-4-16 2:49
12.47,2016-4-16 2:49
12.47,2016-4-16 2:49
12.54,2016-4-16 2:50
12.54,2016-4-16 2:50
12.49,2016-4-16 2:50
12.49,2016-4-16 2:50
12.49,2016-4-16 2:50
12.49,2016-4-16 2:51
12.49,2016-4-16 2:51
12.39,2016-4-16 2:51
12.34,2016-4-16 2:52
12.19,2016-4-16 2:53
12.17,2016-4-16 2:53
12.15,2016-4-16 2:53
12.13,2016-4-16 2:53
12.08,2016-4-16 2:53
12.24,2016-4-16 2:54
12.31,2016-4-16 2:54
12.31,2016-4-16 2:55
13.21,2016-4-16 2:55
13.19,2016-4-16 2:56
13.14,2016-4-16 2:56
13.14,2016-4-16 2:56
13.14,2016-4-16 2:56
13.14,2016-4-16 2:56
13.14,2016-4-16 2:56
13.14,2016-4-16 2:56
13.09,2016-4-16 2:57
12.76,2016-4-16 2:58
12.76,2016-4-16 2:59
12.76,2016-4-16 2:59
12.76,2016-4-16 2:59
12.76,2016-4-16 2:59
12.74,2016-4-16 2:59
12.69,2016-4-16 2:59
12.69,2016-4-16 3:00
12.67,2016-4-16 3:00
12.67,2016-4-16 3:00
12.67,2016-4-16 3:00
11.48,2016-4-16 3:01
11.48,2016-4-16 3:02
11.23,2016-4-16 3:02
11.21,2016-4-16 3:03
11.21,2016-4-16 3:03
11.21,2016-4-16 3:03
11.21,2016-4-16 3:03
10.71,2016-4-16 3:04
10.71,2016-4-16 3:04
10.66,2016-4-16 3:04
10.66,2016-4-16 3:04
10.66,2016-4-16 3:04
10.66,2016-4-16 3:04
10.64,2016-4-16 3:05
10.64,2016-4-16 3:05
10.64,2016-4-16 3:05
10.59,2016-4-16 3:05
10.59,2016-4-16 3:05
10.44,2016-4-16 3:06
10.44,2016-4-16 3:06
10.44,2016-4-16 3:06
10.61,2016-4-16 3:07
10.61,2016-4-16 3:07
10.61,2016-4-16 3:07
9.71,2016-4-16 3:08
9.69,2016-4-16 3:08
9.69,2016-4-16 3:08
9.67,2016-4-16 3:08
9.67,2016-4-16 3:08
9.67,2016-4-16 3:08
9.42,2016-4-16 3:09
11.07,2016-4-16 3:10
11.05,2016-4-16 3:10
11.05,2016-4-16 3:10
11.05,2016-4-16 3:10
11.44,2016-4-16 3:11
11.39,2016-4-16 3:12
11.37,2016-4-16 3:12
11.37,2016-4-16 3:12
11.37,2016-4-16 3:12
11.37,2016-4-16 3:13
11.32,2016-4-16 3:13
11.32,2016-4-16 3:13
11.32,2016-4-16 3:13
11.32,2016-4-16 3:13
11.34,2016-4-16 3:14
11.34,2016-4-16 3:14
11.32,2016-4-16 3:14
11.32,2016-4-16 3:14
11.3,2016-4-16 3:14
11.25,2016-4-16 3:14
11.25,2016-4-16 3:15
11.25,2016-4-16 3:15
15.53,2016-4-16 3:16
15.73,2016-4-16 3:16
15.73,2016-4-16 3:16
15.68,2016-4-16 3:17
15.68,2016-4-16 3:17
15.22,2016-4-16 3:18
15.22,2016-4-16 3:18
15.22,2016-4-16 3:18
15.65,2016-4-16 3:19
15.65,2016-4-16 3:19
15.63,2016-4-16 3:19
15.58,2016-4-16 3:20
16.11,2016-4-16 3:21
16.11,2016-4-16 3:21
16.09,2016-4-16 3:21
16.09,2016-4-16 3:21
16.09,2016-4-16 3:21
16.04,2016-4-16 3:21
16.04,2016-4-16 3:21
15.59,2016-4-16 3:22
15.44,2016-4-16 3:23
15.42,2016-4-16 3:24
15.54,2016-4-16 3:24
15.54,2016-4-16 3:24
15.54,2016-4-16 3:24
15.54,2016-4-16 3:24
15.54,2016-4-16 3:25
15.54,2016-4-16 3:25
15.56,2016-4-16 3:25
15.56,2016-4-16 3:25
15.54,2016-4-16 3:25
15.49,2016-4-16 3:26
15.49,2016-4-16 3:26
15.47,2016-4-16 3:26
15.47,2016-4-16 3:26
15.81,2016-4-16 3:27
15.81,2016-4-16 3:27
30.11,2016-4-16 3:28
30.13,2016-4-16 3:28
30.13,2016-4-16 3:29
30.13,2016-4-16 3:29
30.13,2016-4-16 3:29
30.13,2016-4-16 3:29
30.08,2016-4-16 3:29
30.08,2016-4-16 3:29
30.08,2016-4-16 3:29
30.08,2016-4-16 3:30
30.08,2016-4-16 3:30
30.03,2016-4-16 3:30
30.01,2016-4-16 3:30
30.01,2016-4-16 3:30
30.01,2016-4-16 3:30
25.99,2016-4-16 3:32
25.99,2016-4-16 3:32
25.34,2016-4-16 3:33
26.55,2016-4-16 3:34
26.55,2016-4-16 3:34
26.55,2016-4-16 3:34
26.53,2016-4-16 3:34
26.51,2016-4-16 3:35
26.68,2016-4-16 3:35
26.96,2016-4-16 3:36
27.26,2016-4-16 3:37
27.24,2016-4-16 3:37
27.24,2016-4-16 3:38
27.24,2016-4-16 3:38
27.24,2016-4-16 3:38
27.81,2016-4-16 3:39
27.83,2016-4-16 3:39
28.04,2016-4-16 3:40
28.04,2016-4-16 3:40
28.02,2016-4-16 3:40
28.02,2016-4-16 3:40
28.02,2016-4-16 3:40
27.97,2016-4-16 3:40
27.97,2016-4-16 3:41
27.97,2016-4-16 3:41
27.97,2016-4-16 3:41
28.04,2016-4-16 3:41
27.99,2016-4-16 3:41
28.06,2016-4-16 3:42
28.06,2016-4-16 3:42
28.04,2016-4-16 3:42
28.04,2016-4-16 3:42
28.06,2016-4-16 3:42
28.06,2016-4-16 3:42
28.06,2016-4-16 3:42
28.04,2016-4-16 3:43
28.04,2016-4-16 3:43
28.04,2016-4-16 3:43
28.04,2016-4-16 3:43
28.16,2016-4-16 3:44
28.16,2016-4-16 3:44
28.16,2016-4-16 3:44
28.16,2016-4-16 3:44
28.11,2016-4-16 3:44
28.11,2016-4-16 3:44
28.11,2016-4-16 3:44
28.09,2016-4-16 3:45
27.07,2016-4-16 3:46
27.02,2016-4-16 3:46
27.02,2016-4-16 3:47
27.02,2016-4-16 3:47
27,2016-4-16 3:47
27,2016-4-16 3:47
27,2016-4-16 3:47
27,2016-4-16 3:47
26.95,2016-4-16 3:48
26.95,2016-4-16 3:48
27.98,2016-4-16 3:49
