chips
5.0
4.95
4.95
4.93
4.93
5.27
5.17
5.17
5.15
5.15
5.15
5.15
9.81
9.81
9.76
9.74
9.74
9.74
9.74
9.72
9.7
9.7
9.65
10.52
10.52
10.52
10.52
10.5
10.45
10.45
10.3
10.3
10.3
10.25
10.37
10.37
10.37
10.35
10.25
10.15
10.15
10.1
11.28
11.13
11.2
11.2
11.2
11.15
11.15
11.15
11.15
11.15
10.84
10.79
10.79
10.79
11.0
10.98
10.93
10.93
10.93
10.93
10.93
10.93
10.88
10.86
10.84
10.84
10.84
10.79
10.77
10.44
10.44
10.44
10.44
10.46
10.44
10.44
10.44
10.44
10.42
10.42
10.27
10.1
10.17
10.17
10.17
10.17
10.15
10.1
10.1
10.1
10.1
10.1
10.08
10.08
10.03
10.03
10.03
10.01
10.49
10.47
10.47
10.47
10.42
10.4
10.4
10.3
10.28
10.26
10.21
10.21
10.21
10.21
10.21
10.21
10.21
10.16
10.16
10.16
10.16
10.16
10.06
10.06
10.04
10.04
10.04
9.99
9.99
9.99
9.99
9.97
9.97
9.97
9.92
9.9
9.88
9.95
10.74
10.69
10.69
10.59
10.59
10.57
10.57
10.52
10.52
10.59
10.59
10.16
10.16
11.44
11.39
11.39
11.37
11.35
11.35
11.35
11.0
10.95
10.95
10.93
10.93
10.93
10.91
10.89
10.14
10.09
9.89
9.89
9.89
9.89
9.89
9.84
10.05
10.05
10.05
10.05
10.0
10.0
10.0
10.0
10.07
10.07
13.32
13.32
13.32
13.32
13.54
13.54
13.54
13.88
13.88
13.88
13.88
13.88
14.07
14.07
14.07
14.02
14.02
14.02
15.79
15.79
15.79
15.74
15.72
15.91
15.91
15.91
15.93
15.93
15.93
15.78
15.78
15.76
15.74
15.69
15.59
15.59
15.57
15.57
15.55
15.55
15.55
15.57
15.57
15.57
15.57
15.57
15.55
15.55
15.5
15.5
15.5
15.48
15.46
15.44
10.42
10.56
10.56
10.54
10.54
9.81
