chips
5.0
4.95
4.95
4.95
5.61
3.94
4.01
4.01
3.96
3.96
3.94
3.79
3.79
5.0
4.95
5.02
5.0
5.0
4.35
4.33
4.28
4.28
4.28
4.28
4.28
4.26
4.21
4.28
4.28
4.28
4.26
4.26
4.26
4.98
4.98
4.98
4.96
4.96
4.96
4.98
4.98
4.96
4.96
4.96
4.94
4.79
4.74
4.79
4.79
4.77
4.77
4.79
4.79
4.79
4.79
4.77
4.77
4.75
4.7
4.7
4.7
4.7
4.68
4.68
4.63
4.61
4.61
4.68
4.43
4.43
4.43
4.41
4.41
5.12
5.1
5.1
5.1
5.08
5.08
5.08
5.03
5.01
5.01
5.01
5.41
5.41
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.31
5.68
3.37
3.37
3.32
3.32
3.32
3.3
3.3
3.2
3.18
3.16
3.16
3.16
3.16
3.11
3.11
3.11
3.11
5.0
5.0
5.0
5.0
5.0
4.95
4.95
4.95
4.95
4.8
4.8
4.8
4.75
4.75
4.75
4.75
4.73
5.07
5.07
5.07
5.07
5.07
5.05
5.0
4.98
4.98
4.98
1.17
1.17
1.12
5.0
5.0
5.0
5.0
4.98
4.98
5.0
5.0
5.0
4.33
4.33
4.33
4.28
4.28
4.28
4.28
2.87
2.87
2.85
2.8
2.8
5.0
4.98
4.96
4.98
4.96
4.94
4.79
4.79
4.79
4.79
4.79
4.74
4.74
4.74
4.81
4.81
4.81
4.81
4.86
4.86
4.13
3.98
3.96
3.96
3.91
4.52
4.52
4.52
4.52
4.52
4.37
4.39
4.39
4.39
4.39
4.39
4.39
4.39
4.34
4.34
4.51
4.51
4.58
4.6
4.6
4.6
4.6
4.6
4.72
5.06
5.01
4.81
4.81
4.81
5.2
5.1
5.12
5.12
5.12
5.1
5.1
5.1
5.1
5.05
5.03
5.03
5.03
5.01
5.01
4.96
4.96
4.96
4.96
4.96
5.13
5.13
2.93
2.98
5.0
5.0
5.0
5.0
2.65
2.63
2.63
2.61
2.61
2.61
2.56
